SurveyID,Type,Record_date,common_name,genus,species,Minute_first_detected,Year,Month,Day,Site,Path,Filename
880,CTL,2016-04-17,Red-winged Blackbird,Agelaius,phoeniceus,22,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Ring-necked Pheasant,Phasianus,colchicus,22,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Vesper Sparrow,Pooecetes,gramineus,22,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Brown-headed Cowbird,Molothrus,ater,22,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Brown-headed Cowbird,Molothrus,ater,30,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,American Robin,Turdus,migratorius,30,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Blue Jay,Cyanocitta,cristata,30,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Western Meadowlark,Sturnella,neglecta,30,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Vesper Sparrow,Pooecetes,gramineus,30,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Eastern Meadowlark,Sturnella,magna,30,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Ring-necked Pheasant,Phasianus,colchicus,30,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Brown Thrasher,Toxostoma,rufum,30,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,American Robin,Turdus,migratorius,32,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Red-winged Blackbird,Agelaius,phoeniceus,32,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Western Meadowlark,Sturnella,neglecta,32,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Blue Jay,Cyanocitta,cristata,32,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Vesper Sparrow,Pooecetes,gramineus,32,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Song Sparrow,Melospiza,melodia,32,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Vesper Sparrow,Pooecetes,gramineus,39,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Western Meadowlark,Sturnella,neglecta,39,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,American Robin,Turdus,migratorius,39,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Blue Jay,Cyanocitta,cristata,39,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Northern Flicker,Colaptes,auratus,39,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Ring-necked Pheasant,Phasianus,colchicus,39,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Red-winged Blackbird,Agelaius,phoeniceus,39,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Lapland Longspur,Calcarius,lapponicus,39,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Brown-headed Cowbird,Molothrus,ater,39,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Common Grackle,Quiscalus,quiscula,39,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,American Robin,Turdus,migratorius,43,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Western Meadowlark,Sturnella,neglecta,43,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Vesper Sparrow,Pooecetes,gramineus,43,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Killdeer,Charadrius,vociferus,43,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Red-winged Blackbird,Agelaius,phoeniceus,43,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Brown-headed Cowbird,Molothrus,ater,43,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Lapland Longspur,Calcarius,lapponicus,43,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Ring-necked Pheasant,Phasianus,colchicus,43,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Eastern Meadowlark,Sturnella,magna,43,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Vesper Sparrow,Pooecetes,gramineus,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,American Robin,Turdus,migratorius,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Eastern Meadowlark,Sturnella,magna,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Killdeer,Charadrius,vociferus,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Brown-headed Cowbird,Molothrus,ater,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Brown Thrasher,Toxostoma,rufum,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Killdeer,Charadrius,vociferus,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Western Meadowlark,Sturnella,neglecta,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Ring-necked Pheasant,Phasianus,colchicus,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Northern Cardinal,Cardinalis,cardinalis,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Eastern Phoebe,Sayornis,phoebe,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Northern Flicker,Colaptes,auratus,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Blue Jay,Cyanocitta,cristata,50,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,American Robin,Turdus,migratorius,51,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Northern Cardinal,Cardinalis,cardinalis,51,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Vesper Sparrow,Pooecetes,gramineus,51,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Brown-headed Cowbird,Molothrus,ater,51,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Eastern Meadowlark,Sturnella,magna,51,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Red-winged Blackbird,Agelaius,phoeniceus,51,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Western Meadowlark,Sturnella,neglecta,51,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,American Robin,Turdus,migratorius,56,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Ring-necked Pheasant,Phasianus,colchicus,56,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Red-winged Blackbird,Agelaius,phoeniceus,56,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Brown-headed Cowbird,Molothrus,ater,56,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Brown Thrasher,Toxostoma,rufum,56,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Eastern Meadowlark,Sturnella,magna,56,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Western Meadowlark,Sturnella,neglecta,56,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
880,CTL,2016-04-17,Vesper Sparrow,Pooecetes,gramineus,56,2016,Apr,17,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160417_061500.flac,GUTH-CTL_0+1_20160417_061500.flac
881,CTL,2016-04-18,American Robin,Turdus,migratorius,3,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Brown-headed Cowbird,Molothrus,ater,3,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Vesper Sparrow,Pooecetes,gramineus,3,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Ring-necked Pheasant,Phasianus,colchicus,3,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Eastern Meadowlark,Sturnella,magna,3,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Red-winged Blackbird,Agelaius,phoeniceus,3,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Brown Thrasher,Toxostoma,rufum,3,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Mourning Dove,Zenaida,macroura,9,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,American Robin,Turdus,migratorius,9,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Vesper Sparrow,Pooecetes,gramineus,9,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Eastern Meadowlark,Sturnella,magna,9,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Western Meadowlark,Sturnella,neglecta,9,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Red-winged Blackbird,Agelaius,phoeniceus,9,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Brown-headed Cowbird,Molothrus,ater,9,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Common Grackle,Quiscalus,quiscula,9,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Western Meadowlark,Sturnella,neglecta,11,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Red-winged Blackbird,Agelaius,phoeniceus,11,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Song Sparrow,Melospiza,melodia,11,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,American Robin,Turdus,migratorius,11,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Eastern Meadowlark,Sturnella,magna,11,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Vesper Sparrow,Pooecetes,gramineus,11,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Brown-headed Cowbird,Molothrus,ater,11,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Brown Thrasher,Toxostoma,rufum,11,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Northern Cardinal,Cardinalis,cardinalis,11,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,American Robin,Turdus,migratorius,19,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Killdeer,Charadrius,vociferus,19,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Blue Jay,Cyanocitta,cristata,19,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Vesper Sparrow,Pooecetes,gramineus,19,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Western Meadowlark,Sturnella,neglecta,19,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,American Goldfinch,Spinus,tristis,19,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Northern Cardinal,Cardinalis,cardinalis,19,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Vesper Sparrow,Pooecetes,gramineus,21,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,American Robin,Turdus,migratorius,21,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Western Meadowlark,Sturnella,neglecta,21,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Red-winged Blackbird,Agelaius,phoeniceus,21,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Eastern Meadowlark,Sturnella,magna,21,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Northern Cardinal,Cardinalis,cardinalis,21,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Killdeer,Charadrius,vociferus,21,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Brown-headed Cowbird,Molothrus,ater,21,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Killdeer,Charadrius,vociferus,26,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Eastern Meadowlark,Sturnella,magna,26,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Red-winged Blackbird,Agelaius,phoeniceus,26,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,American Robin,Turdus,migratorius,26,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Western Meadowlark,Sturnella,neglecta,26,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Vesper Sparrow,Pooecetes,gramineus,26,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Song Sparrow,Melospiza,melodia,26,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Brown-headed Cowbird,Molothrus,ater,26,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Blue Jay,Cyanocitta,cristata,26,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Vesper Sparrow,Pooecetes,gramineus,34,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Common Grackle,Quiscalus,quiscula,34,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,American Robin,Turdus,migratorius,34,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Red-winged Blackbird,Agelaius,phoeniceus,34,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Killdeer,Charadrius,vociferus,34,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Brown Thrasher,Toxostoma,rufum,34,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Western Meadowlark,Sturnella,neglecta,34,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Eastern Meadowlark,Sturnella,magna,34,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,Brown-headed Cowbird,Molothrus,ater,34,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
881,CTL,2016-04-18,American Robin,Turdus,migratorius,39,2016,Apr,18,GUT,GUT\GUT_CTL_0301-05202016\GUTH-CTL_0+1_20160418_061400.flac,GUTH-CTL_0+1_20160418_061400.flac
